dr,latitude,longitude,route_code,route_id,route_no,stop_code,stop_id,stop_name,street_name,zone
1,3.082038,101.665697,U6400,714,640,KL1394,1000200,KL1394 SKYVILLE 8,JLN KLANG LAMA,1
1,3.084468,101.671892,U6400,714,640,KL1272,1000506,KL1272 PEARL POINT,JLN KLANG LAMA,1
1,3.087139,101.673633,U6400,714,640,KL1274,1002401,KL1274 ROZEL,JLN KLANG LAMA,1
1,3.0905681300214,101.67420902381,U6400,714,640,KL1275,1003828,KL1275 PLAZA PRIMA (OPP),JLN KLANG LAMA,1
1,3.092457906865,101.67462926176,U6400,714,640,KL1276,1004255,KL1276 VERVE SUITES,JLN KLANG LAMA,2
1,3.0959619224579,101.67534789075,U6400,714,640,KL1277,1000072,KL1277 SCOTT GARDEN/AMBANK,JLN KLANG LAMA,2
1,3.099155,101.675978,U6400,714,640,KL1280,1001474,KL1280 TAMAN SHANGHAI (SELATAN),JLN KLANG LAMA,2
1,3.101513,101.676822,U6400,714,640,KL1281,1003199,KL1281 SOUTHBANK RESIDENCE,JLN KLANG LAMA,2
1,3.103537,101.677629,U6400,714,640,KL1282,1004204,KL1282 3RD MILES SQUARE,JLN KLANG LAMA,2
1,3.105557,101.678057,U6400,714,640,KL1283,1001009,KL1283 SHELL (OPP),JLN KLANG LAMA,2
1,3.108093,101.678386,U6400,714,640,KL1284,1004229,KL1284 WISMA BUDDHIST,JLN KLANG LAMA,2
1,3.110688,101.678065,U6400,714,640,KL1395,1001346,KL1395 SAVILLE RESIDENCE (OPP),JLN KLANG LAMA,2
1,3.119766,101.679256,U6400,714,640,KL1535,1004209,KL1535 MIDVALLEY,JLN SYED PUTRA,2
1,3.126168,101.682412,U6400,714,640,KL1086,1000206,KL1086 IPD BRICKFIELDS,JLN TUN SAMBANTHAN,3
1,3.128909,101.683916,U6400,714,640,KL2442,1000490,KL2442 LITTLE INDIA,JLN TUN SAMBANTHAN,3
1,3.132961,101.687618,U6400,714,640,KL1079,1001512,KL1079 KL SENTRAL,JLN TUN SAMBANTHAN,3
1,3.134408,101.688902,U6400,714,640,KL1090,1004275,KL1090 SENTRAL EXHIBITION MALL,JLN TUN SAMBANTHAN,3
1,3.138258,101.694216,U6400,714,640,KL1925,1003588,KL1925 JABATAN WARISAN NEGARA,JLN HISAMUDDIN,3
1,3.138761,101.695062,U6400,714,640,KL1091,1002639,KL1091 PUBLIC BANK (OPP),JLN SYED PUTRA,3
1,3.142446,101.695523,U6400,714,640,KL2213,1004343,KL2213 PASAR SENI (PLATFORM C1 - C3),JSM,3
1,3.084555,101.587181,U6410,716,641,SJ63,1006524,SJ63 LRT SUBANG JAYA,,1
1,3.082119,101.587966,U6410,716,641,SJ60,1000456,SJ60 AEON BIG SUBANG JAYA,JLN KEMAJUAN SUBANG,1
1,3.082133,101.591204,U6410,716,641,SJ637,1001513,SJ637 CASA TIARA SUITE,JLN KEMAJUAN SUBANG,1
1,3.079771,101.593222,U6410,716,641,SJ64,1002024,SJ64 SUBANG JAYA MEDICAL CENTRE,PERS KEWAJIPAN,1
1,3.077851,101.593269,U6410,716,641,SJ2,1003280,SJ2 SIME DARBY HEALTH CARE,PERS KEWAJIPAN,1
1,3.073384,101.601469,U6410,716,641,PJ229,1000523,PJ229 KOMPLEKS 3C (OPP),L/RAYA NPE,1
1,3.0737225504127,101.60355896913,U6410,716,641,PJ294,1003708,PJ294 SUNWAY CLIO (OPP),L/RAYA NPE,1
1,3.074113,101.605891,U6410,716,641,PJ561,1008430,PJ561 SUNWAY PYRAMID (OPP),L/RAYA NPE,1
1,3.074256,101.608951,U6410,716,641,PJ614,1001873,PJ614 MASJID AL-HUSNA,L/RAYA NPE,1
1,3.076672,101.616129,U6410,716,641,PJ164,1000729,PJ164 ARENA SELERA LINDUNGAN,JLN PJS 6/4,1
1,3.078261,101.615607,U6410,716,641,PJ165,1001435,PJ165 KOMERSIAL LINDUNGAN,JLN PJS 6/2,2
1,3.079886,101.615617,U6410,716,641,PJ167,1001434,PJ167 KAMPUNG LINDUNGAN,JLN PJS 6/2,2
1,3.081834,101.618196,U6410,716,641,PJ168,1001670,PJ168 PETRONAS DESA MENTARI (OPP),JLN KLANG LAMA,2
1,3.082724,101.620879,U6410,716,641,PJ169,1000550,PJ169 TAMAN DESARIA,JLN KLANG LAMA,2
1,3.084266,101.623261,U6410,716,641,PJ170,1001409,PJ170 MENARA ANN JOO (OPP),JLN KLANG LAMA,2
1,3.084208,101.633581,U6410,716,641,PJ731,1003685,PJ731 KTM KG DATO HARUN (UTARA),JLN KLANG LAMA,2
1,3.0831545080372,101.64062877884,U6410,716,641,PJ733,1002254,PJ733 TAMAN MAJU JAYA,JLN KLANG LAMA,2
1,3.081794,101.649809,U6410,716,641,PJ734,1000943,PJ734 TAMAN PETALING UTAMA,JLN KLANG LAMA,2
1,3.082454,101.658486,U6410,716,641,KL2155,1001122,KL2155 SEKSYEN 18 (TIMUR),JLN KLANG LAMA,2
1,3.083515,101.661221,U6410,716,641,KL1799,1003259,KL1799 PETALZ RESIDENCE,JLN KLANG LAMA,2
1,3.083148,101.663188,U6410,716,641,KL1393,1000633,KL1393 PETRON BT 5 3/4,JLN KLANG LAMA,2
1,3.082038,101.665697,U6410,716,641,KL1394,1000200,KL1394 SKYVILLE 8,JLN KLANG LAMA,2
1,3.0823313189399,101.66828836662,U6410,716,641,KL1271,1000730,KL1271 TAMAN YARL (UTARA),JLN KLANG LAMA,2
1,3.084468,101.671892,U6410,716,641,KL1272,1000506,KL1272 PEARL POINT,JLN KLANG LAMA,2
1,3.087139,101.673633,U6410,716,641,KL1274,1002401,KL1274 ROZEL,JLN KLANG LAMA,2
2,3.0890109519977,101.67435542147,U6410,716,641,KL1267,1002575,KL1267 PLAZA PRIMA,JLN KLANG LAMA,2
2,3.0866355709206,101.67388225873,U6410,716,641,KL1268,1004262,KL1268 WISMA TEOH CHIN KEE,JLN KLANG LAMA,2
2,3.0835904519984,101.67119037612,U6410,716,641,KL1269,1002195,KL1269 PEARL POINT,JLN KLANG LAMA,2
2,3.082005,101.668566,U6410,716,641,KL1270,1003077,KL1270 TAMAN YARL (UTARA),JLN KLANG LAMA,2
2,3.082078,101.664858,U6410,716,641,KL1365,1001325,KL1365 SKYVILLE 8 (OPP),JLN KLANG LAMA,2
2,3.083261,101.661574,U6410,716,641,KL1798,1003260,KL1798 BINASTRALAND,JLN KLANG LAMA,2
2,3.082399,101.659428,U6410,716,641,KL2154,1002021,KL2154 SEKSYEN 18,JLN KLANG LAMA,2
2,3.081432,101.653433,U6410,716,641,PJ736,1000429,PJ736 TAMAN PETALING UTAMA,JLN KLANG LAMA,2
2,3.0814378714851,101.64831904603,U6410,716,641,PJ737,1000942,PJ737 FLAT TAMAN PERANSANG,JLN KLANG LAMA,2
2,3.083589507932,101.63527896574,U6410,716,641,PJ739,1000528,PJ739 TAMAN DATO HARUN,JLN KLANG LAMA,2
2,3.0843778280735,101.62811647765,U6410,716,641,PJ741,1003570,PJ741 DESA MENTARI FASA 4 (UTARA),JLN KLANG LAMA,2
2,3.083862,101.622918,U6410,716,641,PJ153,1001257,PJ153 MENARA ANN JOO,JLN KLANG LAMA,2
2,3.081729,101.618498,U6410,716,641,PJ157,1000549,PJ157 TAMAN DESARIA (BARAT),JLN KLANG LAMA,2
2,3.081148,101.615187,U6410,716,641,PJ358,1001669,PJ358 KONTENA NASIONAL,JLN KLANG LAMA,2
2,3.079853,101.613795,U6410,716,641,PJ622,1001437,PJ622 PERUMAHAN PJS 6,LDP,1
2,3.073588,101.605895,U6410,716,641,PJ615,1003709,PJ615 SUNWAY PYRAMID,L/RAYA NPE,1
2,3.072993,101.600748,U6410,716,641,PJ617,1000522,PJ617 KOMPLEKS 3C,L/RAYA NPE,1
2,3.076459,101.592849,U6410,716,641,SJ54,1003140,SJ54 SERI KUALA LUMPUR,PERS KEWAJIPAN,1
2,3.079767,101.592874,U6410,716,641,SJ55,1003279,SJ55 SUBANG JAYA MEDICAL CENTRE,PERS KEWAJIPAN,1
2,3.0818374454544,101.59082467831,U6410,716,641,SJ56,1002020,SJ56 KOMERSIAL SS15,PERS KEMAJUAN,1
2,3.081844,101.588307,U6410,716,641,SJ57,1000457,SJ57 AEON BIG SUBANG JAYA (OPP),JLN KEMAJUAN SUBANG,1
2,3.0812978955176,101.58560231839,U6410,716,641,SJ58,1003695,SJ58 SUBANG PARADE (OPP),JLN KEMAJUAN SUBANG,1
2,3.079421,101.581514,U6410,716,641,SJ49,1000646,SJ49 PETRON SS 17,PERS KEMAJUAN,1
2,3.078881,101.577188,U6410,716,641,SJ47,1003087,SJ47 PERUMAHAN SS 19,PERS KEMAJUAN,1
2,3.080169,101.582523,U6410,716,641,SJ48,1002351,SJ48 WISMA CONSPLANT,PERS KEMAJUAN,1
2,3.084555,101.587181,U6410,716,641,SJ63,1006524,SJ63 LRT SUBANG JAYA,,1
1,3.142446,101.695523,U6500,717,650,KL2213,1004343,KL2213 PASAR SENI (PLATFORM C1 - C3),JSM,1
1,3.139119,101.695358,U6500,717,650,KL1092,1002640,KL1092 PUBLIC BANK,JLN SYED PUTRA,1
1,3.136322,101.690915,U6500,717,650,KL2145,1002495,KL2145 HOTEL PRESCOTT,JLN TUN SAMBANTHAN,2
1,3.1336400597905,101.68908163724,U6500,717,650,KL1080,1004276,KL1080 BRICKFIELDS,JLN TUN SAMBANTHAN 4,2
1,3.131473,101.689089,U6500,717,650,KL1082,1002023,KL1082 SK METHODIST,JLN SULTAN AB SAMAD,2
1,3.129818,101.687114,U6500,717,650,KL1083,1002234,KL1083 PALM COURT,JLN SULTAN ABDUL SAMAD,2
1,3.127033195959,101.68320063589,U6500,717,650,KL1084,1003301,KL1084 SMK LA SALLE,JLN TUN SAMBANTHAN,2
1,3.125382,101.682305,U6500,717,650,KL1085,1000205,KL1085 BALAI POLIS BRICKFIELDS,JLN TUN SAMBANTHAN,2
1,3.120092,101.679603,U6500,717,650,KL278,1004210,KL278 KOMERSIAL TAMAN SEPUTEH,JLN SYED PUTRA,2
1,3.1094981426141,101.678508753,U6500,717,650,KL1179,1000981,KL1179 MAZDA,JLN KLANG LAMA,2
1,3.1072844280663,101.67868293317,U6500,717,650,KL1180,1000289,KL1180 BHP,JLN KLANG LAMA,2
1,3.105637,101.678384,U6500,717,650,KL1181,1003216,KL1181 SHELL,JLN KLANG LAMA,2
1,3.1034073153277,101.67791957298,U6500,717,650,KL1182,1004113,KL1182 THAM WAH WAN,JLN KLANG LAMA,2
1,3.1001431566626,101.6765307254,U6500,717,650,KL1183,1000493,KL1183 AVANTAS RESIDENCE,JLN KLANG LAMA,2
1,3.098404,101.676208,U6500,717,650,KL1184,1003568,KL1184 TAMAN SHANGHAI (SELATAN),JLN KLANG LAMA,2
1,3.096833,101.677511,U6500,717,650,KL1185,1000364,KL1185 BALAI BOMBA TAMAN DESA,JLN DESA,2
1,3.099941,101.679635,U6500,717,650,KL1186,1002219,KL1186 PERUMAHAN TAMAN DESA,JLN DESA UTAMA,2
2,3.102058,101.680727,U6500,717,650,KL1187,1000652,KL1187 FABER HEIGHTS,JLN DESA UTAMA,2
2,3.103578,101.682278,U6500,717,650,KL1188,1003880,KL1188 WISMA TELEKOM TAMAN DESA,JLN DESA UTAMA,2
2,3.106434,101.683769,U6500,717,650,KL1189,1001667,KL1189 KONDOMINIUM DESARINA,JLN DESA UTAMA,2
2,3.108738,101.685547,U6500,717,650,KL1190,1002111,KL1190 OBD GARDEN TOWER,JLN DESA UTAMA,2
2,3.108481,101.688597,U6500,717,650,KL1191,1002940,KL1191 PERUMAHAN TAMAN DESA,JLN DESA UTAMA,2
2,3.106388,101.689895,U6500,717,650,KL1192,1003662,KL1192 SMK DESA PERDANA,JLN DESA UTAMA,2
2,3.104172,101.688755,U6500,717,650,KL1204,1001912,KL1204 MASJID AL-MUHSININ,JLN DESA BAKTI,2
2,3.103311,101.687281,U6500,717,650,KL2037,1003408,KL2037 SMK TAMAN DESA,JLN DESA BAKTI,2
2,3.101496,101.685088,U6500,717,650,KL1205,1000653,KL1205 FABER TOWERS (OPP),JLN DESA BAHAGIA,2
2,3.100554,101.686391,U6500,717,650,KL1206,1003203,KL1206 SHELL TAMAN DANAU DESA,JLN 2/109E,2
2,3.099161,101.686357,U6500,717,650,KL1207,1003190,KL1207 KONDOMINIUM DANAU IDAMAN,JLN 2/109E,2
2,3.096424,101.685293,U6500,717,650,KL1208,1000106,KL1208 APARTMENT ABADI INDAH,JLN DESA,2
2,3.096107,101.682037,U6500,717,650,KL1209,1000162,KL1209 TAMAN DESA (SELATAN),JLN DESA,2
2,3.096435,101.677744,U6500,717,650,KL1210,1003873,KL1210 TAMAN DESA MEDICAL CENTRE,JLN DESA,2
2,3.101513,101.676822,U6500,717,650,KL1281,1003199,KL1281 SOUTHBANK RESIDENCE,JLN KLANG LAMA,2
2,3.103537,101.677629,U6500,717,650,KL1282,1004204,KL1282 3RD MILES SQUARE,JLN KLANG LAMA,2
2,3.105557,101.678057,U6500,717,650,KL1283,1001009,KL1283 SHELL (OPP),JLN KLANG LAMA,2
2,3.108093,101.678386,U6500,717,650,KL1284,1004229,KL1284 WISMA BUDDHIST,JLN KLANG LAMA,2
2,3.110688,101.678065,U6500,717,650,KL1395,1001346,KL1395 SAVILLE RESIDENCE (OPP),JLN KLANG LAMA,2
2,3.119766,101.679256,U6500,717,650,KL1535,1004209,KL1535 MIDVALLEY,JLN SYED PUTRA,2
2,3.126168,101.682412,U6500,717,650,KL1086,1000206,KL1086 IPD BRICKFIELDS,JLN TUN SAMBANTHAN,1
2,3.128909,101.683916,U6500,717,650,KL2442,1000490,KL2442 LITTLE INDIA,JLN TUN SAMBANTHAN,1
2,3.132961,101.687618,U6500,717,650,KL1079,1001512,KL1079 KL SENTRAL,JLN TUN SAMBANTHAN,1
2,3.134408,101.688902,U6500,717,650,KL1090,1004275,KL1090 SENTRAL EXHIBITION MALL,JLN TUN SAMBANTHAN,1
2,3.138258,101.694216,U6500,717,650,KL1925,1003588,KL1925 JABATAN WARISAN NEGARA,JLN HISAMUDDIN,1
2,3.138761,101.695062,U6500,717,650,KL1091,1002639,KL1091 PUBLIC BANK (OPP),JLN SYED PUTRA,1
2,3.142446,101.695523,U6500,717,650,KL2213,1004343,KL2213 PASAR SENI (PLATFORM C1 - C3),JSM,1
1,3.062023,101.662001,U6510,671,651,KL1360,1002606,KL1360 LRT MUHIBBAH,JLN 4/155,1
1,3.062029,101.664236,U6510,671,651,KL1355,1001560,KL1355 KOMERSIAL TAMAN BUKIT OUG,JLN 4/155,1
1,3.062137,101.667713,U6510,671,651,KL1356,1001079,KL1356 BUKIT OUG CONDOMINIUM,JLN 4/155,1
1,3.062544,101.669045,U6510,671,651,KL2163,1000307,KL2163 BUKIT OUG CONDOMINIUM,JLN 3/155,1
1,3.0660668832474,101.66856023851,U6510,671,651,KL1745,1000808,KL1745 FORTUNA COURT CONDOMINIUM,JLN AWAN CINA,1
1,3.072295,101.668466,U6510,671,651,,1008145,UNION HEIGHTS CONDO (OPP),JLN AWAN JAWA 1,1
1,3.074173,101.671395,U6510,671,651,KL1246,1000287,KL1246 BHP (OPP),JLN HUJAN EMAS 4,1
1,3.076692,101.675484,U6510,671,651,KL2149,1002891,KL2149 TAMAN OUG (UTARA),JLN HUJAN EMAS 4,1
1,3.074126,101.677774,U6510,671,651,KL2150,1001236,KL2150 PERUMAHAN HUJAN EMAS,JLN HUJAN EMAS,1
1,3.072543,101.677159,U6510,671,651,KL2151,1003901,KL2151 TAMAN OUG (SELATAN),JLN HUJAN GERIMIS,1
1,3.074812,101.676816,U6510,671,651,KL2152,1004111,KL2152 SJKC YOKE NAM,JLN HUJAN EMAS 7,1
1,3.077156,101.675344,U6510,671,651,,1002941,PERUMAHAN HUJAN EMAS 3,JLN HUJAN EMAS,1
1,3.078426,101.674323,U6510,671,651,,1002896,PERUMAHAN HUJAN EMAS 1,JLN HUJAN EMAS,1
1,3.081988,101.670445,U6510,671,651,KL1249,1002569,KL1249 OUG PLAZA (OPP),JLN GEMBIRA,1
1,3.084468,101.671892,U6510,671,651,KL1272,1000506,KL1272 PEARL POINT,JLN KLANG LAMA,1
1,3.087139,101.673633,U6510,671,651,KL1274,1002401,KL1274 ROZEL,JLN KLANG LAMA,1
2,3.0890109519977,101.67435542147,U6510,671,651,KL1267,1002575,KL1267 PLAZA PRIMA,JLN KLANG LAMA,1
2,3.0866355709206,101.67388225873,U6510,671,651,KL1268,1004262,KL1268 WISMA TEOH CHIN KEE,JLN KLANG LAMA,1
2,3.0835904519984,101.67119037612,U6510,671,651,KL1269,1002195,KL1269 PEARL POINT,JLN KLANG LAMA,1
2,3.0823070670119,101.67066982744,U6510,671,651,KL1250,1002570,KL1250 OUG PLAZA,JLN GEMBIRA,1
2,3.077568,101.670605,U6510,671,651,KL1243,1003144,KL1243 SK SERI MEGA,JLN AWAN BESAR,1
2,3.075363,101.670712,U6510,671,651,KL1245,1001235,KL1245 TAMAN YARL (TIMUR),JLN AWAN BESAR,1
2,3.074173,101.671395,U6510,671,651,KL1246,1000287,KL1246 BHP (OPP),JLN HUJAN EMAS 4,1
2,3.076692,101.675484,U6510,671,651,KL2149,1002891,KL2149 TAMAN OUG (UTARA),JLN HUJAN EMAS 4,1
2,3.074126,101.677774,U6510,671,651,KL2150,1001236,KL2150 PERUMAHAN HUJAN EMAS,JLN HUJAN EMAS,1
2,3.071426,101.677384,U6510,671,651,,1002753,KOMERSIAL HUJAN EMAS 8,JLN HUJAN EMAS 8,1
2,3.072134,101.668551,U6510,671,651,,1008144,UNION HEIGHTS CONDO,JLN AWAN JAWA 1,1
2,3.065997722986,101.6690883904,U6510,671,651,KL1744,1000807,KL1744 FORTUNA COURT CONDOMINIUM,JLN AWAN CINA,1
2,3.062922,101.669177,U6510,671,651,KL2162,1000308,KL2162 KIARA RESIDENCE 2,JLN 3/155,1
2,3.061769,101.669737,U6510,671,651,KL2324,1006170,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,1
2,3.061792,101.666848,U6510,671,651,KL1357,1000309,KL1357 BUKIT OUG CONDOMINIUM (OPP),JLN 4/155,1
2,3.062023,101.662001,U6510,671,651,KL1360,1002606,KL1360 LRT MUHIBBAH,JLN 4/155,1
1,3.061769,101.669737,U6520,672,652,KL2324,1006170,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,1
1,3.060988,101.676295,U6520,672,652,KL424,1006611,KL424 ARKED ESPLANADE,JLN JALIL PERKASA 7,1
1,3.060309,101.678176,U6520,672,652,KL571,1006613,KL571 TAMAN ESPLANADE (BARAT),JLN JALIL PERKASA 7,1
1,3.059633,101.680948,U6520,672,652,KL572,1006615,KL572 TAMAN ESPLANADE (TIMUR),JLN JALIL PERKASA 7,1
1,3.058765,101.685124,U6520,672,652,,1006619,COVILLEA CONDOMINIUM,JLN JALIL PERKASA 7,1
1,3.059171,101.687342,U6520,672,652,KL576,1002658,KL576 IMU BUKIT JALIL,JLN JALIL PERKASA 19,1
1,3.058519,101.691519,U6520,672,652,KL151,1001791,KL151 LRT BKT JALIL,JLN MERAH CAGA,1
1,3.0647242316022,101.6918424036,U6520,672,652,KL1320,1000612,KL1320 ENDAH VILLA CONDOMINIUM,JLN 2/149B,1
1,3.066401,101.690988,U6520,672,652,KL2029,1001580,KL2029 8 PETALING CONDOMINIUM,JLN RADIN 5,1
1,3.066578,101.688183,U6520,672,652,KL1327,1003146,KL1327 SMK SRI PETALING,JLN RADIN,1
1,3.0670949316121,101.68613487437,U6520,672,652,KL1328,1002204,KL1328 BANDAR BARU SRI PETALING,JLN RADIN,1
1,3.0725999211481,101.68239640296,U6520,672,652,KL1240,1003619,KL1240 PERUMAHAN JLN PERISA,JLN MESRA RIA,1
1,3.077603,101.681197,U6520,672,652,KL1241,1001238,KL1241 TAMAN BANDARAYA,JLN MESRA RIA,1
1,3.0813230868955,101.68091284237,U6520,672,652,KL1242,1002117,KL1242 TAMAN BUKIT INDAH,JLN MESRA RIA,1
1,3.084113,101.682045,U6520,672,652,KL1251,1003765,KL1251 TAMAN GEMBIRA,JLN RIANG 11,1
1,3.085075,101.681929,U6520,672,652,KL1252,1003497,KL1252 TAMAN GEMBIRA (UTARA),JLN RIANG 11,1
1,3.087849,101.681617,U6520,672,652,KL1253,1001154,KL1253 TAMAN CONTINENTAL,JLN RUKUN 6,1
1,3.088722,101.681392,U6520,672,652,KL1254,1001377,KL1254 TAMAN CONTINENTAL (TENGAH),JLN RUKUN 4,1
1,3.0899787628094,101.68087230078,U6520,672,652,KL1531,1001155,KL1531 TAMAN CONTINENTAL (UTARA),JLN RUKUN,1
1,3.091183,101.676011,U6520,672,652,KL1266,1001370,KL1266 KUCHAI BUSINESS PARK,JLN KUCHAI LAMA,1
1,3.092457906865,101.67462926176,U6520,672,652,KL1276,1004255,KL1276 VERVE SUITES,JLN KLANG LAMA,1
1,3.0959619224579,101.67534789075,U6520,672,652,KL1277,1000072,KL1277 SCOTT GARDEN/AMBANK,JLN KLANG LAMA,1
1,3.099155,101.675978,U6520,672,652,KL1280,1001474,KL1280 TAMAN SHANGHAI (SELATAN),JLN KLANG LAMA,1
1,3.101513,101.676822,U6520,672,652,KL1281,1003199,KL1281 SOUTHBANK RESIDENCE,JLN KLANG LAMA,1
1,3.103537,101.677629,U6520,672,652,KL1282,1004204,KL1282 3RD MILES SQUARE,JLN KLANG LAMA,1
1,3.105557,101.678057,U6520,672,652,KL1283,1001009,KL1283 SHELL (OPP),JLN KLANG LAMA,1
1,3.108093,101.678386,U6520,672,652,KL1284,1004229,KL1284 WISMA BUDDHIST,JLN KLANG LAMA,1
1,3.110688,101.678065,U6520,672,652,KL1395,1001346,KL1395 SAVILLE RESIDENCE (OPP),JLN KLANG LAMA,1
1,3.1094981426141,101.678508753,U6520,672,652,KL1179,1000981,KL1179 MAZDA,JLN KLANG LAMA,1
2,3.1072844280663,101.67868293317,U6520,672,652,KL1180,1000289,KL1180 BHP,JLN KLANG LAMA,1
2,3.105637,101.678384,U6520,672,652,KL1181,1003216,KL1181 SHELL,JLN KLANG LAMA,1
2,3.1034073153277,101.67791957298,U6520,672,652,KL1182,1004113,KL1182 THAM WAH WAN,JLN KLANG LAMA,1
2,3.1001431566626,101.6765307254,U6520,672,652,KL1183,1000493,KL1183 AVANTAS RESIDENCE,JLN KLANG LAMA,1
2,3.098404,101.676208,U6520,672,652,KL1184,1003568,KL1184 TAMAN SHANGHAI (SELATAN),JLN KLANG LAMA,1
2,3.0953143908189,101.67572573982,U6520,672,652,KL1750,1003004,KL1750 THE SCOTT GARDEN,JLN KLANG LAMA,1
2,3.0923666487538,101.67504495979,U6520,672,652,KL1212,1002263,KL1212 PASAR KLANG LAMA,JLN KLANG LAMA,1
2,3.0913213800017,101.67659427669,U6520,672,652,KL1213,1000416,KL1213 KUCHAI BUSINESS CENTRE,JLN KUCHAI LAMA,1
2,3.090819,101.679588,U6520,672,652,KL1214,1002833,KL1214 TAMAN LIEN HO,JLN KUCHAI LAMA,1
2,3.090276,101.681048,U6520,672,652,KL1751,1003474,KL1751 TAMAN CONTINENTAL,JLN RUKUN,1
2,3.0886429685409,101.68209010132,U6520,672,652,KL1255,1003682,KL1255 KOMERSIAL TAMAN CONTINENTAL,JLN RUKUN 2,1
2,3.0851898111191,101.68207112473,U6520,672,652,KL1256,1003498,KL1256 TAMAN GEMBIRA,JLN RIANG 11,1
2,3.0838850004781,101.68221812928,U6520,672,652,KL1257,1003766,KL1257 KOMERSIAL TAMAN GEMBIRA,JLN RIANG 11,1
2,3.080661,101.681185,U6520,672,652,KL1226,1001136,KL1226 TAMAN BUKIT INDAH,JLN MESRA RIA,1
2,3.0726025816592,101.68262116566,U6520,672,652,KL1237,1003620,KL1237 PERUMAHAN SRI PETALING,JLN MESRA RIA,1
2,3.070787,101.683416,U6520,672,652,KL1238,1002663,KL1238 PERUMAHAN SRI PETALING,JLN MESRA RIA,1
2,3.0668173856689,101.692536059,U6520,672,652,KL2031,1001564,KL2031 KOMERSIAL SRI PETALING,JLN RADIN,1
2,3.058047,101.691406,U6520,672,652,KL149,1001792,KL149 LRT BKT JALIL,JLN MERAH CAGA,1
2,3.059003,101.687388,U6520,672,652,KL577,1004126,KL577 IMU BUKIT JALIL (OPP),JLN JALIL PERKASA 19,1
2,3.059451,101.680901,U6520,672,652,KL1288,1006616,KL1288 TAMAN ESPLANADE,JLN JALIL PERKASA 7,1
2,3.060112,101.678101,U6520,672,652,KL1289,1006614,KL1289 TAMAN ESPLANADE,JLN JALIL PERKASA 7,1
2,3.060823,101.676138,U6520,672,652,KL1290,1006612,KL1290 ARKED ESPLANAD (OPP),JLN JALIL PERKASA 7,1
2,3.061769,101.669737,U6520,672,652,KL2324,1006170,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,1
2,3.074256,101.608951,U7080,495,708,PJ614,1001873,PJ614 MASJID AL-HUSNA,L/RAYA NPE,2
2,3.073588,101.605895,U7080,495,708,PJ615,1003709,PJ615 SUNWAY PYRAMID,L/RAYA NPE,2
2,3.072993,101.600748,U7080,495,708,PJ617,1000522,PJ617 KOMPLEKS 3C,L/RAYA NPE,2
2,3.076459,101.592849,U7080,495,708,SJ54,1003140,SJ54 SERI KUALA LUMPUR,PERS KEWAJIPAN,2
2,3.079767,101.592874,U7080,495,708,SJ55,1003279,SJ55 SUBANG JAYA MEDICAL CENTRE,PERS KEWAJIPAN,2
2,3.0818374454544,101.59082467831,U7080,495,708,SJ56,1002020,SJ56 KOMERSIAL SS15,PERS KEMAJUAN,2
2,3.081844,101.588307,U7080,495,708,SJ57,1000457,SJ57 AEON BIG SUBANG JAYA (OPP),JLN KEMAJUAN SUBANG,2
2,3.0812978955176,101.58560231839,U7080,495,708,SJ58,1003695,SJ58 SUBANG PARADE (OPP),JLN KEMAJUAN SUBANG,2
2,3.079421,101.581514,U7080,495,708,SJ49,1000646,SJ49 PETRON SS 17,PERS KEMAJUAN,2
2,3.078881,101.577188,U7080,495,708,SJ47,1003087,SJ47 PERUMAHAN SS 19,PERS KEMAJUAN,2
2,3.0751295078554,101.55608246282,U7080,495,708,SA917,1000393,SA917 SPG BT 3 KE KLANG,L/RAYA PERSEKUTUAN,2
2,3.0733105706958,101.54917571463,U7080,495,708,SA915,1000394,SA915 JEJANTAS SHELL BT 3 (OPP),L/RAYA PERSEKUTUAN,2
2,3.0709296781301,101.53776620702,U7080,495,708,SA1,1003915,SA1 LOTUS EXTRA SHAH ALAM (OPP),PERS KAYANGAN,2
2,3.0730095590396,101.53293127036,U7080,495,708,SA2,1000358,SA2 BULATAN KAYANGAN,PERS DATO MENTERI,2
2,3.0684856773854,101.52978798901,U7080,495,708,SA3,1003083,SA3 PERUMAHAN SEKSYEN 11 (OPP),PERS DATO MENTERI,2
2,3.0693575000853,101.52391904805,U7080,495,708,SA4,1002596,SA4 POS MALAYSIA,PERS DATO MENTERI,2
2,3.0724427493567,101.52135232628,U7080,495,708,SA786,1003078,SA786 HENTIAN BANDAR SEKSYEN 14,JLN 14/1,1
2,3.0692059701063,101.51816209817,U7080,495,708,SA5,1001631,SA5 SACC KOMPLEKS PKNS (OPP),PERS DATO MENTERI,1
2,3.0687533794527,101.51497243083,U7080,495,708,SA6,1003267,SA6 SIRIM,PERS DATO MENTERI,1
2,3.0717952198749,101.50800645308,U7080,495,708,SA7,1000171,SA7 HUB SEKSYEN 2,PERS MASJID,1
2,3.0708541927405,101.50433564815,U7080,495,708,SA8,1004166,SA8 UITM PINTU UTAMA,PERS INSTITUT,1
2,3.073911,101.501054,U7080,495,708,SA9,1000170,SA9 APARTMENT BAIDURI,PERS INSTITUT,1
